scenario,N,ta,L,rec_rate_mean,rec_rate_se,corr_s1_s2,se_corr,seed,Ne
SerialConstant,200,10000,1000,0.00032000000620921443,3.3359216098143763e-09,0.008789365777240014,0.00316218713219846,42,10000
SerialConstant,200,10000,1000,0.00032999999332334516,3.332713798122645e-09,0.00043659811815473346,0.0031623089820229126,42,10000
SerialConstant,200,10000,1000,0.0003400000035621906,3.3391567512885117e-09,0.012292329706971956,0.0031620703597616154,42,10000
SerialConstant,200,10000,1000,0.0003499999835672704,3.3539165871986915e-09,0.008756891424833156,0.0031621880331803294,42,10000
SerialConstant,200,10000,1000,0.0003599999941471577,3.3348050776217374e-09,0.010204555536124107,0.0031621446288296455,42,10000
SerialConstant,200,10000,1000,0.0003699999806828196,3.3355651889947627e-09,0.010438766254449538,0.003162136983717961,42,10000
SerialConstant,200,10000,1000,0.0003799999977003657,3.335072313346547e-09,0.004296696035193278,0.0031622800926450994,42,10000
SerialConstant,200,10000,1000,0.00038999998450570144,3.3284460522614746e-09,0.00740407598358841,0.0031622226027944464,42,10000
SerialConstant,200,10000,1000,0.00040000002158286534,3.3418024064064304e-09,0.0045703593525555615,0.0031622762557968025,42,10000
SerialConstant,200,10000,1000,0.0004099999972936354,3.3303806607263116e-09,0.009902874224938699,0.003162154220655146,42,10000
SerialConstant,200,10000,1000,0.00041999999841724504,3.3399927567089396e-09,0.0021793157421204205,0.003162301773847515,42,10000
SerialConstant,200,10000,1000,0.00042999999507048746,3.335570091255014e-09,0.005949275403789237,0.003162253319729914,42,10000
SerialConstant,200,10000,1000,0.00044000000933466793,3.3219160142915626e-09,0.004646656783264531,0.003162275143862263,42,10000
SerialConstant,200,10000,1000,0.00044999999677064,3.3286247130463587e-09,0.0032820977572882884,0.003162292250913682,42,10000
SerialConstant,200,10000,1000,0.0004600000225224968,3.336255190102567e-09,0.009159186159045707,0.0031621766364816886,42,10000
SerialConstant,200,10000,1000,0.00047000001020288914,3.3265738610311417e-09,0.0038945833723360275,0.0031622853007232006,42,10000
SerialConstant,200,10000,1000,0.0004800000037480145,3.326450387088667e-09,0.0036377699134666945,0.003162288359345795,42,10000
SerialConstant,200,10000,1000,0.0004900000104810808,3.333117682004071e-09,0.0036862197432142403,0.003162287798275551,42,10000
SerialConstant,200,10000,1000,0.0005000000084310174,3.331137605572222e-09,0.004441892349614573,0.003162278086439816,42,10000
SerialConstant,200,10000,1000,0.0005100000088252638,3.328807185214931e-09,0.006209906184045531,0.0031622483088681055,42,10000
SerialConstant,200,10000,1000,0.0005200000162400132,3.3265100425942685e-09,-0.00037804638614897997,0.003162309057442171,42,10000
SerialConstant,200,10000,1000,0.0005299999934546654,3.340926216388892e-09,0.006593943886473875,0.003162240533916436,42,10000
SerialConstant,200,10000,1000,0.0005400000034924535,3.344692965700859e-09,0.0050001089240308575,0.0031622697525839315,42,10000
SerialConstant,200,10000,1000,0.0005499999921324582,3.331733120209309e-09,0.012622551304582168,0.003162057349909915,42,10000
SerialConstant,200,10000,1000,0.0005600000013894139,3.330097937960099e-09,0.004602971491516712,0.0031622757827705363,42,10000
SerialConstant,200,10000,1000,0.0005699999913960131,3.3273952155735817e-09,0.0006085363747005572,0.003162308697891593,42,10000
SerialConstant,200,10000,1000,0.000579999995023267,3.3286549405996536e-09,0.006483408900617004,0.003162242819532249,42,10000
SerialConstant,200,10000,1000,0.0005899999935326191,3.321930977164472e-09,0.006981353220753313,0.003162232218121259,42,10000
SerialConstant,200,10000,1000,0.0006000000014668862,3.336141252119146e-09,-0.0028008091643394514,0.0031622968799768615,42,10000
SerialConstant,200,10000,1000,0.0006099999829688641,3.3211743291576097e-09,0.002018861392129129,0.0031623028389405872,42,10000
SerialConstant,200,10000,1000,0.000619999987068996,3.3270087150942943e-09,0.0030174784541014835,0.0031622948866949136,42,10000
SerialConstant,200,10000,1000,0.0006300000003804635,3.31164400894402e-09,-6.973723086725548e-05,0.003162309275729731,42,10000
SerialConstant,200,10000,1000,0.0006399999970649302,3.3236526400243575e-09,0.009088472015034064,0.003162178676837222,42,10000
SerialConstant,200,10000,1000,0.0006499999868403317,3.3204860289341628e-09,0.004753120976832323,0.003162273561520469,42,10000
SerialConstant,200,10000,1000,0.0006599999797857023,3.3241073898001207e-09,0.005790822207829419,0.0031622562611329894,42,10000
SerialConstant,200,10000,1000,0.0006699999893433591,3.3243306031360365e-09,0.007120234300775055,0.0031622291214419224,42,10000
SerialConstant,200,10000,1000,0.0006800000168186374,3.3300493145029116e-09,-0.0021501881632953264,0.0031623019732441786,42,10000
SerialConstant,200,10000,1000,0.0006900000112282674,3.3264093041452664e-09,-0.0034933755989120146,0.0031622899874661314,42,10000
SerialConstant,200,10000,1000,0.0007000000124065345,3.33673888840952e-09,-0.0029841078644327027,0.0031622952033644167,42,10000
SerialConstant,200,10000,1000,0.0007100000147510739,3.319896243590127e-09,0.0007567442275316221,0.003162308377952297,42,10000
SerialConstant,200,10000,1000,0.0007200000013943229,3.3361927159963147e-09,0.0030917401483670022,0.003162294169351868,42,10000
SerialConstant,200,10000,1000,0.0007299999807017169,3.32829802128992e-09,0.002299336953519101,0.0031623009239220754,42,10000
SerialConstant,200,10000,1000,0.0007400000006209977,3.3246583273051434e-09,0.005733387935782265,0.003162257307692304,42,10000
SerialConstant,200,10000,1000,0.0007500000240339211,3.3227156244148187e-09,-0.0022164367019971917,0.0031623015158426947,42,10000
SerialConstant,200,10000,1000,0.0007599999985312173,3.327969730709953e-09,0.0053053432391289845,0.003162264778873171,42,10000
SerialConstant,200,10000,1000,0.000769999997651881,3.329255953384269e-09,0.0038897544753954227,0.0031622853601588822,42,10000
SerialConstant,200,10000,1000,0.0007800000085559309,3.3294197829021348e-09,0.008803130800267229,0.003162186749289466,42,10000
SerialConstant,200,10000,1000,0.0007900000057064825,3.3144840321912638e-09,0.0066738098584490976,0.003162238858421623,42,10000
SerialConstant,200,10000,1000,0.000799999998705899,3.3242720568628268e-09,0.005573651556079081,0.0031622601635333787,42,10000
SerialConstant,200,10000,1000,0.0008099999962833901,3.3234358239927266e-09,0.0025518928144213264,0.0031622989866754,42,10000
SerialConstant,200,10000,1000,0.0008199999825381335,3.327445889622445e-09,0.0021196698120436192,0.003162302179283368,42,10000
SerialConstant,200,10000,1000,0.0008299999990029382,3.3152593451472306e-09,0.0011082612219836827,0.0031623073413767147,42,10000
SerialConstant,200,10000,1000,0.000839999987606872,3.3330640049199835e-09,0.005944919897781258,0.0031622534016434566,42,10000
SerialConstant,200,10000,1000,0.000849999997311255,3.318184946096842e-09,0.002810309287317668,0.0031622967956910016,42,10000
SerialConstant,200,10000,1000,0.0008600000045677571,3.3215709886422788e-09,0.0006991252738160188,0.0031623085105885605,42,10000
SerialConstant,200,10000,1000,0.0008699999891147067,3.328351954081427e-09,0.005297747719173547,0.0031622649062148134,42,10000
SerialConstant,200,10000,1000,0.0008800000087562249,3.3475129515051137e-09,0.005725666973590397,0.003162257447587146,42,10000
SerialConstant,200,10000,1000,0.0008900000182576777,3.334699346101943e-09,0.004820439792375797,0.0031622725424850307,42,10000
SerialConstant,200,10000,1000,0.0009000000100725467,3.3312923124071913e-09,0.004935869710180897,0.0031622707618149115,42,10000
SerialConstant,200,10000,1000,0.0009100000072189497,3.332137313035367e-09,9.388839494620538e-05,0.0031623092694814036,42,10000
SerialConstant,200,10000,1000,0.0009200000057192544,3.3309183939262744e-09,0.004538621316986716,0.003162276712915173,42,10000
SerialConstant,200,10000,1000,0.0009299999886960144,3.3377174754865182e-09,-0.0008436661224491859,0.003162308157996697,42,10000
SerialConstant,200,10000,1000,0.0009400000043237223,3.334298818880683e-09,-0.003471790068290037,0.0031622902251891086,42,10000
SerialConstant,200,10000,1000,0.0009499999751282365,3.3322168354322548e-09,-0.0027641939311091185,0.0031622972021603233,42,10000
SerialConstant,200,10000,1000,0.0009600000104183365,3.3303785514762235e-09,0.0004516278306826269,0.003162308960914843,42,10000
SerialConstant,200,10000,1000,0.0009700000071310378,3.328642363868787e-09,-0.005032737782965937,0.0031622692349700977,42,10000
SerialConstant,200,10000,1000,0.000980000004546481,3.3340794682728238e-09,0.0009190495678695305,0.003162307947893447,42,10000
SerialConstant,200,10000,1000,0.0009900000010979399,3.328994121868886e-09,0.0066440195978828545,0.0031622394857453687,42,10000
SerialConstant,200,10000,1000,0.0009999972972400916,1.922976310709353e-09,0.009583451483376654,0.0044762746784628386,42,10000
TennessenEuropean,200,0,1000,9.99999610619002e-06,1.272270242987103e-09,0.23290813036726127,0.00307534179931791,42,10000
TennessenEuropean,200,0,1000,2.000000708205512e-05,1.7491776927351602e-09,0.20493261031008053,0.003095192701056285,42,10000
TennessenEuropean,200,0,1000,2.999999343803646e-05,2.04946886332743e-09,0.17430850020016453,0.0031138977816825633,42,10000
TennessenEuropean,200,0,1000,4.0000005458880875e-05,2.245359555034914e-09,0.16389833814975524,0.0031195461174467454,42,10000
TennessenEuropean,200,0,1000,5.000000345645487e-05,2.4007850911453227e-09,0.14626289754672142,0.00312830103624313,42,10000
TennessenEuropean,200,0,1000,6.000000255035565e-05,2.4915043267206482e-09,0.13856580028399285,0.0031318032112097405,42,10000
TennessenEuropean,200,0,1000,7.000000120255767e-05,2.576058593075484e-09,0.12422314996121811,0.0031378150053496274,42,10000
TennessenEuropean,200,0,1000,8.00000082926538e-05,2.6444752159257353e-09,0.12092301183014671,0.00313910390582502,42,10000
TennessenEuropean,200,0,1000,8.999998702794656e-05,2.6871739677047645e-09,0.12207678968189847,0.003138657292155607,42,10000
TennessenEuropean,200,0,1000,9.999999829139485e-05,2.7461001754172224e-09,0.11149002247946913,0.003142594034682274,42,10000
TennessenEuropean,200,0,1000,0.00010999999444528883,2.779127259499518e-09,0.1047679512419727,0.003144906130970692,42,10000
TennessenEuropean,200,0,1000,0.00011999999375993892,2.8261880359227404e-09,0.09989492996086613,0.0031464913853118835,42,10000
TennessenEuropean,200,0,1000,0.00013000000155904094,2.846016393197202e-09,0.09146819917614721,0.003149052876036706,42,10000
TennessenEuropean,200,0,1000,0.00014000000210559314,2.869285680746052e-09,0.08917014896330676,0.0031497119327081003,42,10000
TennessenEuropean,200,0,1000,0.00014999999807312547,2.88563168986571e-09,0.09106787095904355,0.0031491689021208996,42,10000
TennessenEuropean,200,0,1000,0.0001599999871285335,2.9107236726858712e-09,0.08541978968022997,0.003150751202486901,42,10000
TennessenEuropean,200,0,1000,0.0001699999843704086,2.9451554271453723e-09,0.07778297340035832,0.0031527284825096625,42,10000
TennessenEuropean,200,0,1000,0.0001800000001663215,2.964075288798256e-09,0.08341327593781948,0.00315128876277477,42,10000
TennessenEuropean,200,0,1000,0.0001899999977727045,2.9767626978241332e-09,0.07556996180008764,0.003153266666577494,42,10000
TennessenEuropean,200,0,1000,0.00020000000302013255,2.99561470750338e-09,0.07613658939265129,0.0031531303560394376,42,10000
TennessenEuropean,200,0,1000,0.0002100000050238747,3.005447858673585e-09,0.0767268741032798,0.0031529872651942766,42,10000
TennessenEuropean,200,0,1000,0.00022000000319130053,3.010154046779334e-09,0.06853212008275458,0.0031548744111011178,42,10000
TennessenEuropean,200,0,1000,0.0002299999880798438,3.0339087702551435e-09,0.06314921139073779,0.0031559976199970158,42,10000
TennessenEuropean,200,0,1000,0.00023999998235014382,3.034848373625348e-09,0.05908989287610366,0.0031567836719138564,42,10000
TennessenEuropean,200,0,1000,0.00024999999855400813,3.057131636203937e-09,0.060578180670902315,0.0031565015619049266,42,10000
TennessenEuropean,200,0,1000,0.0002600000114959122,3.0483624568305456e-09,0.06949192397357891,0.0031546644454172566,42,10000
TennessenEuropean,200,0,1000,0.0002699999940151434,3.053685807329392e-09,0.05271653235339914,0.0031579121457616165,42,10000
TennessenEuropean,200,0,1000,0.0002800000089420199,3.089137907222189e-09,0.05169721133490571,0.003158080659652473,42,10000
TennessenEuropean,200,0,1000,0.0002899999947520721,3.0961909697919544e-09,0.05182583283112629,0.003158059577860992,42,10000
TennessenEuropean,200,0,1000,0.00030000000260442045,3.094157427072616e-09,0.053488149315541716,0.0031577823881040624,42,10000
TennessenEuropean,200,0,1000,0.00030999998935676214,3.0957020662749024e-09,0.06196513344265028,0.0031562323200967817,42,10000
TennessenEuropean,200,0,1000,0.00031999999027464235,3.1156461262600675e-09,0.058008207577086225,0.003156984290352603,42,10000
TennessenEuropean,200,0,1000,0.00032999999126063915,3.1255866640204412e-09,0.05752023612052839,0.00315707357637381,42,10000
TennessenEuropean,200,0,1000,0.0003399999971032361,3.129316045915258e-09,0.05030531376185865,0.0031583054399374117,42,10000
TennessenEuropean,200,0,1000,0.00035000000780494836,3.1320737928249376e-09,0.05117076181062481,0.0031581664002483206,42,10000
TennessenEuropean,200,0,1000,0.00035999999552594917,3.1453408096184074e-09,0.04665159622139206,0.0031588662292691425,42,10000
TennessenEuropean,200,0,1000,0.0003700000061653699,3.1450459313319575e-09,0.050031088681953106,0.0031583489998765315,42,10000
TennessenEuropean,200,0,1000,0.0003800000050253392,3.1460688908088018e-09,0.050920073096968145,0.0031582069195948722,42,10000
TennessenEuropean,200,0,1000,0.0003899999957621697,3.152998279430968e-09,0.0420750707736065,0.0031595089071127245,42,10000
TennessenEuropean,200,0,1000,0.0003999999835192751,3.1513415793809e-09,0.051741867205517725,0.0031580733462549713,42,10000
TennessenEuropean,200,0,1000,0.0004099999948531345,3.158329866455347e-09,0.051351021189583464,0.0031581371412324586,42,10000
TennessenEuropean,200,0,1000,0.0004200000036348823,3.158902013832532e-09,0.04454071320698529,0.0031591709127375884,42,10000
TennessenEuropean,200,0,1000,0.0004299999903487167,3.17657042785679e-09,0.03626362391905465,0.0031602293012987694,42,10000
TennessenEuropean,200,0,1000,0.0004399999946906615,3.1895091984528197e-09,0.036802102364537716,0.003160167050288832,42,10000
TennessenEuropean,200,0,1000,0.00045000000060667973,3.1851114249966334e-09,0.046569102071278574,0.003158878401834724,42,10000
TennessenEuropean,200,0,1000,0.0004600000068761423,3.1856279200123975e-09,0.039074514344538736,0.0031598942263812916,42,10000
TennessenEuropean,200,0,1000,0.00047000003346928777,3.1922449633305678e-09,0.03975575372933712,0.003159809248727507,42,10000
TennessenEuropean,200,0,1000,0.00047999999550100286,3.1916846609409084e-09,0.03285339102712981,0.0031606022108305386,42,10000
TennessenEuropean,200,0,1000,0.0004899999856055368,3.196098851270204e-09,0.04078575678075414,0.0031596779727902724,42,10000
TennessenEuropean,200,0,1000,0.0005000000108400214,3.20215551913677e-09,0.03297286761066919,0.0031605897687882597,42,10000
TennessenEuropean,200,0,1000,0.0005099999985368555,3.215550484958517e-09,0.030015260538653755,0.003160884475136868,42,10000
TennessenEuropean,200,0,1000,0.0005200000036882642,3.2053061723861047e-09,0.03891002928023897,0.003159914523750612,42,10000
TennessenEuropean,200,0,1000,0.0005299999923571875,3.213026927378018e-09,0.03751077634530304,0.0031600837234419137,42,10000
TennessenEuropean,200,0,1000,0.0005400000070296619,3.220550996553929e-09,0.03854210257826923,0.0031599596152773637,42,10000
TennessenEuropean,200,0,1000,0.0005499999994923285,3.2225977811565905e-09,0.03926011719884772,0.003159871220112915,42,10000
TennessenEuropean,200,0,1000,0.0005599999957412516,3.231506823023682e-09,0.03209949808891408,0.00316067967692786,42,10000
TennessenEuropean,200,0,1000,0.0005699999871273003,3.216311076968894e-09,0.03224672854539749,0.0031606646897459423,42,10000
TennessenEuropean,200,0,1000,0.0005799999844388068,3.228430829896527e-09,0.03789145655034276,0.0031600383054714346,42,10000
TennessenEuropean,200,0,1000,0.0005900000144229213,3.234343738200192e-09,0.03187959354294356,0.003160701934047196,42,10000
TennessenEuropean,200,0,1000,0.0006000000164269231,3.2373546736451824e-09,0.03053099077494455,0.0031608350801000475,42,10000
TennessenEuropean,200,0,1000,0.0006100000086264064,3.2483292828850916e-09,0.02932509013003208,0.0031609492597783205,42,10000
TennessenEuropean,200,0,1000,0.0006199999929203478,3.2379832481107044e-09,0.02882117970060253,0.0031609956080120285,42,10000
TennessenEuropean,200,0,1000,0.000630000004447611,3.2495767804617227e-09,0.033824290816678065,0.003160499794128527,42,10000
TennessenEuropean,200,0,1000,0.0006400000022977033,3.2481929076829307e-09,0.029929792064139003,0.003160892579685045,42,10000
TennessenEuropean,200,0,1000,0.0006500000064007262,3.2463694634396365e-09,0.032938490120123294,0.003160593353421629,42,10000
TennessenEuropean,200,0,1000,0.0006599999968286932,3.2451050814784648e-09,0.019155864695128345,0.003161729029990869,42,10000
TennessenEuropean,200,0,1000,0.0006700000075147978,3.247507091462192e-09,0.024669929034703306,0.003161346837708699,42,10000
TennessenEuropean,200,0,1000,0.000679999993503233,3.2499633923717582e-09,0.028822143981500584,0.0031609955200880397,42,10000
TennessenEuropean,200,0,1000,0.0006900000124736774,3.251944994690186e-09,0.027933844755309897,0.0031610752681815223,42,10000
TennessenEuropean,200,0,1000,0.000699999990849154,3.2597394691831795e-09,0.023266233337871305,0.003161453260701013,42,10000
TennessenEuropean,200,0,1000,0.0007099999869598719,3.2614751478403897e-09,0.027815316158413452,0.00316108572030698,42,10000
TennessenEuropean,200,0,1000,0.0007200000122855855,3.2727761512092292e-09,0.021222550096918227,0.003161597056487874,42,10000
TennessenEuropean,200,0,1000,0.0007300000060621319,3.2738386776200647e-09,0.021156722607754003,0.0031616014684589665,42,10000
TennessenEuropean,200,0,1000,0.0007400000114127121,3.272424347894077e-09,0.022489456891292066,0.0031615094727250573,42,10000
TennessenEuropean,200,0,1000,0.0007499999979321103,3.2772885588105703e-09,0.027786965054727213,0.0031610882137808774,42,10000
TennessenEuropean,200,0,1000,0.0007600000089297116,3.2756456752520575e-09,0.02891255606168366,0.003160987263155193,42,10000
TennessenEuropean,200,0,1000,0.0007699999922266994,3.2842321511640266e-09,0.02393712922545114,0.003161403173884185,42,10000
TennessenEuropean,200,0,1000,0.0007799999949414393,3.284514455630313e-09,0.020643758739932253,0.0031616353792011335,42,10000
TennessenEuropean,200,0,1000,0.0007899999989591447,3.277396267376693e-09,0.021325538055001876,0.0031615901263935516,42,10000
TennessenEuropean,200,0,1000,0.0008000000030104899,3.2960898883389577e-09,0.02200046878026897,0.0031615438793299237,42,10000
TennessenEuropean,200,0,1000,0.0008100000112557103,3.287928336707381e-09,0.01915413340890417,0.0031617291348810996,42,10000
TennessenEuropean,200,0,1000,0.0008199999946617384,3.290181164154377e-09,0.01786056840281506,0.003161804855009573,42,10000
TennessenEuropean,200,0,1000,0.0008299999987471067,3.2974780972252163e-09,0.01885552876561464,0.0031617470840094334,42,10000
TennessenEuropean,200,0,1000,0.000839999999742966,3.292648893771492e-09,0.020456632479356737,0.0031616475423708584,42,10000
TennessenEuropean,200,0,1000,0.0008499999948670314,3.294524635756655e-09,0.026129327157043344,0.003161229578830396,42,10000
TennessenEuropean,200,0,1000,0.0008600000258439096,3.297142343259436e-09,0.025994441685390102,0.003161240699293527,42,10000
TennessenEuropean,200,0,1000,0.0008699999932479369,3.2832675371185947e-09,0.024090791074665663,0.003161391501503489,42,10000
TennessenEuropean,200,0,1000,0.0008800000030224131,3.3012006682663324e-09,0.024572379347788085,0.0031613544352016563,42,10000
TennessenEuropean,200,0,1000,0.0008899999858527215,3.3034822829624916e-09,0.022091884823075954,0.003161537504543872,42,10000
TennessenEuropean,200,0,1000,0.0009000000011957934,3.312082655351319e-09,0.021383796812185007,0.0031615861912786514,42,10000
TennessenEuropean,200,0,1000,0.0009099999899921868,3.299817565085997e-09,0.017038855498172075,0.003161850205175369,42,10000
TennessenEuropean,200,0,1000,0.000920000007614859,3.3032940813830837e-09,0.01193180583633932,0.0031620841695977593,42,10000
TennessenEuropean,200,0,1000,0.000929999989209602,3.297569082044282e-09,0.017001070451832523,0.0031618522391513746,42,10000
TennessenEuropean,200,0,1000,0.0009400000186575537,3.308116074819115e-09,0.015489230689038238,0.0031619299159441347,42,10000
TennessenEuropean,200,0,1000,0.0009500000058032782,3.2984304124763804e-09,0.012755834789063617,0.003162052001192502,42,10000
TennessenEuropean,200,0,1000,0.000960000006586027,3.3116345614393717e-09,0.022423012468383494,0.0031615141923702,42,10000
TennessenEuropean,200,0,1000,0.0009699999953368604,3.3059889409451725e-09,0.014441784986765889,0.0031619794924619884,42,10000
TennessenEuropean,200,0,1000,0.0009800000222940969,3.308310953869818e-09,0.021042384006289546,0.0031616090992080664,42,10000
TennessenEuropean,200,0,1000,0.0009899999864921875,3.307230189192023e-09,0.017159038424672854,0.0031618437056748694,42,10000
TennessenEuropean,200,0,1000,0.0009999973425269106,1.9336737008450596e-09,0.024957797214331823,0.004467126002176217,42,10000
TennessenEuropean,200,1000,1000,1.0000003674689075e-05,1.3861604238183355e-09,0.20863071668446742,0.0030927210574230642,42,10000
TennessenEuropean,200,1000,1000,1.999999009084205e-05,1.9084146367376456e-09,0.1830115359756279,0.0031089003011064956,42,10000
TennessenEuropean,200,1000,1000,3.0000006497510877e-05,2.202674925856134e-09,0.16658785678524146,0.0031181211190881063,42,10000
TennessenEuropean,200,1000,1000,3.99999991973017e-05,2.4118830907058043e-09,0.1521229343282413,0.003125504999859021,42,10000
TennessenEuropean,200,1000,1000,4.999998234894404e-05,2.556006559128893e-09,0.13912355984528563,0.003131555920594334,42,10000
TennessenEuropean,200,1000,1000,5.999999328198001e-05,2.65036724238748e-09,0.12782150544565912,0.0031363694558714426,42,10000
TennessenEuropean,200,1000,1000,7.000000578880349e-05,2.736634551752858e-09,0.11341643969996539,0.003141904604431635,42,10000
TennessenEuropean,200,1000,1000,7.999999476232497e-05,2.795761458665704e-09,0.10615467054855651,0.0031444410647044193,42,10000
TennessenEuropean,200,1000,1000,8.999999999699593e-05,2.8359061968332437e-09,0.09804392903417752,0.0031470735551039535,42,10000
TennessenEuropean,200,1000,1000,9.999999400877598e-05,2.8864447627333856e-09,0.09660596656177625,0.0031475182302358224,42,10000
TennessenEuropean,200,1000,1000,0.00011000000706241588,2.9160592658710914e-09,0.08358130602469518,0.0031512442399213134,42,10000
TennessenEuropean,200,1000,1000,0.00011999998773931674,2.95997708448388e-09,0.08769385324086805,0.003150126401744005,42,10000
TennessenEuropean,200,1000,1000,0.00013000000956700308,2.9872724061620833e-09,0.08769542825782166,0.0031501259632748754,42,10000
TennessenEuropean,200,1000,1000,0.00014000000835509186,3.002750806054837e-09,0.07743475863632344,0.0031528142010427873,42,10000
TennessenEuropean,200,1000,1000,0.00014999999583863283,3.0279626142671814e-09,0.07325511485305972,0.003153812900632327,42,10000
TennessenEuropean,200,1000,1000,0.0001599999962337604,3.036155017612614e-09,0.06927429735196644,0.003154712310411069,42,10000
TennessenEuropean,200,1000,1000,0.0001700000002658794,3.0497656719283225e-09,0.0681213480250857,0.003154963374638501,42,10000
TennessenEuropean,200,1000,1000,0.0001800000007439898,3.066736199184612e-09,0.06794008124556726,0.0031550024618713286,42,10000
TennessenEuropean,200,1000,1000,0.00018999999741956078,3.085225600573954e-09,0.06721282227805826,0.0031551582314811874,42,10000
TennessenEuropean,200,1000,1000,0.00020000002710370606,3.0862524262407677e-09,0.05422646519345896,0.003157656460195225,42,10000
TennessenEuropean,200,1000,1000,0.00020999999798779382,3.0986129425836777e-09,0.06655285235396201,0.003155298131169454,42,10000
TennessenEuropean,200,1000,1000,0.000220000009331892,3.112309561380364e-09,0.05572933187816661,0.0031573947802769455,42,10000
TennessenEuropean,200,1000,1000,0.0002299999940834791,3.1268534381140235e-09,0.05321290944593151,0.003157828890289814,42,10000
TennessenEuropean,200,1000,1000,0.00024000001066382514,3.1341788291989823e-09,0.05648218170759679,0.00315726099609067,42,10000
TennessenEuropean,200,1000,1000,0.0002499999775281827,3.1352943367580465e-09,0.05052285978865449,0.0031582707135180414,42,10000
TennessenEuropean,200,1000,1000,0.00026000000817463933,3.133494695596629e-09,0.061045474753506454,0.0031564115319134742,42,10000
TennessenEuropean,200,1000,1000,0.00027000000111834945,3.148380300064349e-09,0.04412690654508097,0.0031592289843794374,42,10000
TennessenEuropean,200,1000,1000,0.00027999999931234773,3.1522465638538644e-09,0.043273941680324834,0.003159346971951682,42,10000
TennessenEuropean,200,1000,1000,0.0002899999908822953,3.158537591557868e-09,0.04176345163295723,0.0031595502522088394,42,10000
TennessenEuropean,200,1000,1000,0.00029999999316818903,3.1656853064246004e-09,0.045432889478769826,0.0031590438611545793,42,10000
TennessenEuropean,200,1000,1000,0.00031000000469439705,3.1691897315599056e-09,0.03246425862417775,0.0031606424208268278,42,10000
TennessenEuropean,200,1000,1000,0.00032000000661261575,3.167499548982087e-09,0.04615515052078494,0.0031589391571753976,42,10000
TennessenEuropean,200,1000,1000,0.00033000000060399043,3.180576209224466e-09,0.04537444171509524,0.0031590522617731868,42,10000
TennessenEuropean,200,1000,1000,0.0003400000143713101,3.1794022249996152e-09,0.04446849549597569,0.003159181086545372,42,10000
TennessenEuropean,200,1000,1000,0.00035000000378773103,3.186901945203154e-09,0.03608048778230273,0.0031602502634520044,42,10000
TennessenEuropean,200,1000,1000,0.00035999996824104616,3.182323571213831e-09,0.04330825872763942,0.0031593422695446152,42,10000
TennessenEuropean,200,1000,1000,0.0003699999946590998,3.1920734319270826e-09,0.04191582752901052,0.003159530073702625,42,10000
TennessenEuropean,200,1000,1000,0.00038000000127450754,3.193433495390201e-09,0.03131589859215062,0.0031607582876285747,42,10000
TennessenEuropean,200,1000,1000,0.0003900000008675475,3.196288890268798e-09,0.03185235494155672,0.003160704680277531,42,10000
TennessenEuropean,200,1000,1000,0.0004000000117400586,3.2195352366571796e-09,0.03979803343277899,0.0031598039262849655,42,10000
TennessenEuropean,200,1000,1000,0.0004100000195926843,3.210730974272374e-09,0.03519954917151248,0.003160349612554708,42,10000
TennessenEuropean,200,1000,1000,0.00042000000847633266,3.217846890562646e-09,0.04243687941987268,0.0031594605166809986,42,10000
TennessenEuropean,200,1000,1000,0.0004300000019504427,3.2068412670008186e-09,0.03306893329010309,0.003160579731915552,42,10000
TennessenEuropean,200,1000,1000,0.00044000000227658594,3.2061659737444836e-09,0.02414998489982137,0.003161386985113777,42,10000
TennessenEuropean,200,1000,1000,0.00045000000333025213,3.2253977121008795e-09,0.03054823469160832,0.0031608334139795607,42,10000
TennessenEuropean,200,1000,1000,0.0004599999876585018,3.2153658279093333e-09,0.03324996197415184,0.0031605607387251455,42,10000
TennessenEuropean,200,1000,1000,0.000470000011176825,3.231708494159614e-09,0.030703505953181356,0.003160818369137506,42,10000
TennessenEuropean,200,1000,1000,0.00047999999059435226,3.2458811197101174e-09,0.020049238834721882,0.0031616736396765494,42,10000
TennessenEuropean,200,1000,1000,0.0004900000005130446,3.232498763783836e-09,0.028559011061638412,0.0031610194035698687,42,10000
TennessenEuropean,200,1000,1000,0.0005000000068637646,3.2409372768459968e-09,0.02778989379503741,0.0031610879563166157,42,10000
TennessenEuropean,200,1000,1000,0.0005100000003130213,3.2557652007090455e-09,0.03271855361394478,0.0031606161982102735,42,10000
TennessenEuropean,200,1000,1000,0.0005199999808689268,3.251170757138395e-09,0.02859839837277474,0.0031610158424987766,42,10000
TennessenEuropean,200,1000,1000,0.0005300000053705647,3.2530281345643868e-09,0.02775719682009809,0.0031610908291524156,42,10000
TennessenEuropean,200,1000,1000,0.0005400000046873285,3.248257378953751e-09,0.029574110421058248,0.0031609260587680647,42,10000
TennessenEuropean,200,1000,1000,0.0005499999912798763,3.2601637411335395e-09,0.02498787277372582,0.003161321866128355,42,10000
TennessenEuropean,200,1000,1000,0.0005600000014053007,3.2637621493572523e-09,0.02664515685553524,0.0031611865206225657,42,10000
TennessenEuropean,200,1000,1000,0.0005699999925363478,3.2489755947743245e-09,0.026159819371649285,0.0031612270569566087,42,10000
TennessenEuropean,200,1000,1000,0.0005800000086491504,3.2595676959605555e-09,0.025745294025516192,0.0031612610885197057,42,10000
